,iter,f_sol,temp
0,1.0,9.0,2.0
1,2.0,8.0,1.8
2,3.0,8.0,1.8
3,4.0,8.0,1.8
4,5.0,8.0,1.8
5,6.0,8.0,1.62
6,7.0,8.0,1.62
7,8.0,7.0,1.4580000000000002
8,9.0,7.0,1.4580000000000002
9,10.0,7.0,1.4580000000000002
10,11.0,7.0,1.4580000000000002
11,12.0,7.0,1.4580000000000002
12,13.0,7.0,1.4580000000000002
13,14.0,7.0,1.4580000000000002
14,15.0,7.0,1.4580000000000002
15,16.0,7.0,1.4580000000000002
16,17.0,7.0,1.3122000000000003
17,18.0,7.0,1.3122000000000003
18,19.0,7.0,1.3122000000000003
19,20.0,7.0,1.3122000000000003
20,21.0,7.0,1.1809800000000004
21,22.0,6.0,1.0628820000000003
22,23.0,6.0,1.0628820000000003
23,24.0,6.0,1.0628820000000003
24,25.0,5.0,0.9565938000000003
25,26.0,5.0,0.9565938000000003
26,27.0,5.0,0.9565938000000003
27,28.0,5.0,0.9565938000000003
28,29.0,5.0,0.9565938000000003
29,30.0,5.0,0.9565938000000003
30,31.0,5.0,0.9565938000000003
31,32.0,5.0,0.9565938000000003
32,33.0,5.0,0.9565938000000003
33,34.0,5.0,0.9565938000000003
34,35.0,5.0,0.9565938000000003
35,36.0,5.0,0.9565938000000003
36,37.0,5.0,0.9565938000000003
37,38.0,5.0,0.9565938000000003
38,39.0,5.0,0.9565938000000003
39,40.0,5.0,0.9565938000000003
40,41.0,5.0,0.9565938000000003
41,42.0,5.0,0.9565938000000003
42,43.0,5.0,0.8609344200000003
43,44.0,5.0,0.8609344200000003
44,45.0,5.0,0.8609344200000003
45,46.0,5.0,0.8609344200000003
46,47.0,5.0,0.7748409780000003
47,48.0,5.0,0.7748409780000003
48,49.0,5.0,0.7748409780000003
49,50.0,5.0,0.7748409780000003
50,51.0,5.0,0.6973568802000003
51,52.0,5.0,0.6973568802000003
52,53.0,5.0,0.6973568802000003
53,54.0,5.0,0.6973568802000003
54,55.0,5.0,0.6973568802000003
55,56.0,5.0,0.6973568802000003
56,57.0,5.0,0.6973568802000003
57,58.0,5.0,0.6973568802000003
58,59.0,5.0,0.6973568802000003
59,60.0,5.0,0.6973568802000003
60,61.0,5.0,0.6973568802000003
61,62.0,5.0,0.6973568802000003
62,63.0,5.0,0.6973568802000003
63,64.0,5.0,0.6973568802000003
64,65.0,5.0,0.6973568802000003
65,66.0,5.0,0.6973568802000003
66,67.0,5.0,0.6973568802000003
67,68.0,5.0,0.6973568802000003
68,69.0,5.0,0.6973568802000003
69,70.0,5.0,0.6973568802000003
70,71.0,5.0,0.6276211921800003
71,72.0,5.0,0.6276211921800003
72,73.0,5.0,0.6276211921800003
73,74.0,5.0,0.6276211921800003
74,75.0,5.0,0.6276211921800003
75,76.0,5.0,0.6276211921800003
76,77.0,5.0,0.5648590729620003
77,78.0,5.0,0.5648590729620003
78,79.0,5.0,0.5648590729620003
79,80.0,5.0,0.5648590729620003
80,81.0,5.0,0.5648590729620003
81,82.0,5.0,0.5648590729620003
82,83.0,5.0,0.5083731656658003
83,84.0,5.0,0.5083731656658003
84,85.0,4.0,0.45753584909922024
85,86.0,4.0,0.45753584909922024
86,87.0,4.0,0.45753584909922024
87,88.0,4.0,0.45753584909922024
88,89.0,4.0,0.45753584909922024
89,90.0,4.0,0.45753584909922024
90,91.0,4.0,0.45753584909922024
91,92.0,4.0,0.45753584909922024
92,93.0,4.0,0.45753584909922024
93,94.0,4.0,0.45753584909922024
94,95.0,4.0,0.45753584909922024
95,96.0,4.0,0.45753584909922024
96,97.0,4.0,0.45753584909922024
97,98.0,4.0,0.45753584909922024
98,99.0,4.0,0.45753584909922024
99,100.0,4.0,0.45753584909922024
100,101.0,4.0,0.45753584909922024
101,102.0,4.0,0.45753584909922024
102,103.0,4.0,0.45753584909922024
103,104.0,4.0,0.45753584909922024
104,105.0,4.0,0.45753584909922024
105,106.0,4.0,0.45753584909922024
106,107.0,4.0,0.45753584909922024
107,108.0,4.0,0.45753584909922024
108,109.0,4.0,0.45753584909922024
109,110.0,4.0,0.45753584909922024
110,111.0,4.0,0.45753584909922024
111,112.0,4.0,0.45753584909922024
112,113.0,4.0,0.45753584909922024
113,114.0,4.0,0.45753584909922024
114,115.0,4.0,0.45753584909922024
115,116.0,4.0,0.45753584909922024
116,117.0,4.0,0.45753584909922024
117,118.0,4.0,0.45753584909922024
118,119.0,4.0,0.45753584909922024
119,120.0,4.0,0.45753584909922024
120,121.0,4.0,0.45753584909922024
121,122.0,4.0,0.45753584909922024
122,123.0,4.0,0.45753584909922024
123,124.0,4.0,0.45753584909922024
124,125.0,4.0,0.45753584909922024
125,126.0,4.0,0.45753584909922024
126,127.0,4.0,0.45753584909922024
127,128.0,4.0,0.45753584909922024
128,129.0,4.0,0.45753584909922024
129,130.0,4.0,0.45753584909922024
130,131.0,4.0,0.45753584909922024
131,132.0,4.0,0.45753584909922024
132,133.0,4.0,0.45753584909922024
133,134.0,4.0,0.45753584909922024
134,135.0,4.0,2.0
135,136.0,4.0,2.0
136,137.0,4.0,2.0
137,138.0,4.0,2.0
138,139.0,4.0,2.0
139,140.0,4.0,2.0
140,141.0,4.0,2.0
141,142.0,4.0,2.0
142,143.0,4.0,2.0
143,144.0,4.0,2.0
144,145.0,4.0,2.0
145,146.0,4.0,1.8
146,147.0,4.0,1.8
147,148.0,4.0,1.8
148,149.0,4.0,1.62
149,150.0,4.0,1.4580000000000002
150,151.0,4.0,1.4580000000000002
151,152.0,4.0,1.4580000000000002
152,153.0,4.0,1.3122000000000003
153,154.0,4.0,1.3122000000000003
154,155.0,4.0,1.3122000000000003
155,156.0,4.0,1.3122000000000003
156,157.0,4.0,1.3122000000000003
157,158.0,4.0,1.1809800000000004
158,159.0,4.0,1.0628820000000003
159,160.0,4.0,1.0628820000000003
160,161.0,4.0,1.0628820000000003
161,162.0,4.0,1.0628820000000003
162,163.0,4.0,1.0628820000000003
163,164.0,4.0,1.0628820000000003
164,165.0,4.0,1.0628820000000003
165,166.0,4.0,1.0628820000000003
166,167.0,4.0,0.9565938000000003
167,168.0,4.0,0.9565938000000003
168,169.0,4.0,0.9565938000000003
169,170.0,4.0,0.9565938000000003
170,171.0,4.0,0.9565938000000003
171,172.0,4.0,0.9565938000000003
172,173.0,4.0,0.9565938000000003
173,174.0,4.0,0.9565938000000003
174,175.0,4.0,0.9565938000000003
175,176.0,4.0,0.9565938000000003
176,177.0,4.0,0.8609344200000003
177,178.0,4.0,0.8609344200000003
178,179.0,4.0,0.8609344200000003
179,180.0,4.0,0.8609344200000003
180,181.0,4.0,0.8609344200000003
181,182.0,4.0,0.8609344200000003
182,183.0,4.0,0.8609344200000003
183,184.0,4.0,0.8609344200000003
184,185.0,4.0,0.8609344200000003
185,186.0,4.0,0.8609344200000003
186,187.0,4.0,0.8609344200000003
187,188.0,4.0,0.7748409780000003
188,189.0,4.0,0.7748409780000003
189,190.0,4.0,0.7748409780000003
190,191.0,4.0,0.6973568802000003
191,192.0,4.0,0.6973568802000003
192,193.0,4.0,0.6973568802000003
193,194.0,4.0,0.6276211921800003
194,195.0,4.0,0.6276211921800003
195,196.0,4.0,0.6276211921800003
196,197.0,4.0,0.6276211921800003
197,198.0,4.0,0.6276211921800003
198,199.0,4.0,0.6276211921800003
199,200.0,4.0,0.6276211921800003
200,201.0,4.0,0.6276211921800003
201,202.0,4.0,0.6276211921800003
202,203.0,4.0,0.5648590729620003
203,204.0,4.0,0.5648590729620003
204,205.0,4.0,0.5648590729620003
205,206.0,4.0,0.5648590729620003
206,207.0,4.0,0.5648590729620003
207,208.0,4.0,0.5648590729620003
208,209.0,4.0,0.5648590729620003
209,210.0,4.0,0.5648590729620003
210,211.0,4.0,0.5648590729620003
211,212.0,4.0,0.5648590729620003
212,213.0,4.0,0.5648590729620003
213,214.0,4.0,0.5648590729620003
214,215.0,4.0,0.5648590729620003
215,216.0,4.0,0.5648590729620003
216,217.0,4.0,0.5648590729620003
217,218.0,4.0,0.5648590729620003
218,219.0,4.0,0.5648590729620003
219,220.0,4.0,0.5648590729620003
220,221.0,4.0,0.5648590729620003
221,222.0,4.0,0.5648590729620003
222,223.0,4.0,0.5648590729620003
223,224.0,4.0,0.5648590729620003
224,225.0,4.0,0.5648590729620003
225,226.0,4.0,0.5648590729620003
226,227.0,4.0,0.5648590729620003
227,228.0,4.0,0.5648590729620003
228,229.0,4.0,0.5648590729620003
229,230.0,4.0,0.5648590729620003
230,231.0,4.0,0.5648590729620003
231,232.0,4.0,0.5648590729620003
232,233.0,4.0,0.5648590729620003
233,234.0,4.0,0.5648590729620003
234,235.0,4.0,0.5648590729620003
235,236.0,4.0,0.5648590729620003
236,237.0,4.0,0.5648590729620003
237,238.0,4.0,0.5083731656658003
238,239.0,4.0,0.5083731656658003
239,240.0,4.0,0.5083731656658003
240,241.0,4.0,0.5083731656658003
241,242.0,4.0,0.5083731656658003
242,243.0,4.0,0.5083731656658003
243,244.0,4.0,0.5083731656658003
244,245.0,4.0,0.5083731656658003
245,246.0,4.0,0.5083731656658003
246,247.0,4.0,0.5083731656658003
247,248.0,4.0,0.5083731656658003
248,249.0,4.0,0.5083731656658003
249,250.0,4.0,0.5083731656658003
250,251.0,4.0,0.5083731656658003
251,252.0,4.0,0.5083731656658003
252,253.0,4.0,0.5083731656658003
253,254.0,4.0,0.5083731656658003
254,255.0,4.0,0.5083731656658003
255,256.0,4.0,0.5083731656658003
256,257.0,4.0,0.5083731656658003
257,258.0,4.0,0.5083731656658003
258,259.0,4.0,0.5083731656658003
259,260.0,4.0,0.5083731656658003
260,261.0,4.0,0.5083731656658003
261,262.0,4.0,0.5083731656658003
262,263.0,4.0,0.5083731656658003
263,264.0,4.0,0.5083731656658003
264,265.0,4.0,0.5083731656658003
265,266.0,4.0,0.5083731656658003
266,267.0,4.0,0.5083731656658003
267,268.0,4.0,0.5083731656658003
268,269.0,4.0,0.5083731656658003
269,270.0,4.0,0.5083731656658003
270,271.0,4.0,0.5083731656658003
271,272.0,4.0,0.5083731656658003
272,273.0,4.0,0.5083731656658003
273,274.0,4.0,0.5083731656658003
274,275.0,4.0,0.45753584909922024
275,276.0,4.0,0.45753584909922024
276,277.0,4.0,0.45753584909922024
277,278.0,4.0,0.45753584909922024
278,279.0,4.0,0.45753584909922024
279,280.0,4.0,0.45753584909922024
280,281.0,4.0,0.45753584909922024
281,282.0,4.0,0.45753584909922024
282,283.0,4.0,0.45753584909922024
283,284.0,4.0,0.45753584909922024
284,285.0,4.0,0.45753584909922024
285,286.0,4.0,0.45753584909922024
286,287.0,4.0,0.45753584909922024
287,288.0,4.0,0.45753584909922024
288,289.0,4.0,0.45753584909922024
289,290.0,4.0,0.45753584909922024
290,291.0,4.0,0.45753584909922024
291,292.0,4.0,0.45753584909922024
292,293.0,4.0,0.4117822641892982
293,294.0,4.0,0.4117822641892982
294,295.0,4.0,0.4117822641892982
295,296.0,4.0,0.4117822641892982
296,297.0,4.0,0.4117822641892982
297,298.0,4.0,0.4117822641892982
298,299.0,4.0,0.4117822641892982
299,300.0,4.0,0.4117822641892982
300,301.0,4.0,0.4117822641892982
301,302.0,4.0,0.4117822641892982
302,303.0,4.0,0.4117822641892982
303,304.0,4.0,0.4117822641892982
304,305.0,4.0,0.4117822641892982
305,306.0,4.0,0.4117822641892982
306,307.0,4.0,0.4117822641892982
307,308.0,4.0,0.4117822641892982
308,309.0,4.0,0.4117822641892982
309,310.0,4.0,0.4117822641892982
310,311.0,4.0,0.4117822641892982
311,312.0,4.0,0.4117822641892982
312,313.0,4.0,0.4117822641892982
313,314.0,4.0,0.4117822641892982
314,315.0,4.0,0.4117822641892982
315,316.0,4.0,0.4117822641892982
316,317.0,4.0,0.4117822641892982
317,318.0,4.0,0.4117822641892982
318,319.0,4.0,0.4117822641892982
319,320.0,4.0,0.4117822641892982
320,321.0,4.0,0.4117822641892982
321,322.0,4.0,0.4117822641892982
322,323.0,4.0,0.4117822641892982
323,324.0,4.0,0.4117822641892982
324,325.0,4.0,0.4117822641892982
325,326.0,4.0,0.4117822641892982
326,327.0,4.0,0.4117822641892982
327,328.0,4.0,0.4117822641892982
328,329.0,4.0,0.4117822641892982
329,330.0,4.0,0.4117822641892982
330,331.0,4.0,0.4117822641892982
331,332.0,4.0,0.4117822641892982
332,333.0,4.0,0.4117822641892982
333,334.0,4.0,0.4117822641892982
334,335.0,4.0,0.4117822641892982
335,336.0,4.0,0.4117822641892982
336,337.0,4.0,0.4117822641892982
337,338.0,4.0,0.4117822641892982
338,339.0,4.0,0.4117822641892982
339,340.0,4.0,0.4117822641892982
340,341.0,4.0,0.4117822641892982
341,342.0,4.0,0.4117822641892982
342,343.0,4.0,2.0
343,344.0,4.0,2.0
344,345.0,4.0,2.0
345,346.0,4.0,2.0
346,347.0,4.0,1.8
347,348.0,4.0,1.8
348,349.0,4.0,1.8
349,350.0,4.0,1.62
350,351.0,4.0,1.62
351,352.0,4.0,1.62
352,353.0,4.0,1.62
353,354.0,4.0,1.62
354,355.0,4.0,1.62
355,356.0,4.0,1.62
356,357.0,4.0,1.62
357,358.0,4.0,1.62
358,359.0,4.0,1.62
359,360.0,4.0,1.62
360,361.0,4.0,1.62
361,362.0,4.0,1.62
362,363.0,4.0,1.4580000000000002
363,364.0,4.0,1.3122000000000003
364,365.0,4.0,1.3122000000000003
365,366.0,4.0,1.3122000000000003
366,367.0,4.0,1.3122000000000003
367,368.0,4.0,1.3122000000000003
368,369.0,4.0,1.3122000000000003
369,370.0,4.0,1.1809800000000004
370,371.0,4.0,1.1809800000000004
371,372.0,4.0,1.0628820000000003
372,373.0,4.0,1.0628820000000003
373,374.0,4.0,1.0628820000000003
374,375.0,4.0,1.0628820000000003
375,376.0,4.0,1.0628820000000003
376,377.0,4.0,1.0628820000000003
377,378.0,4.0,1.0628820000000003
378,379.0,4.0,1.0628820000000003
379,380.0,4.0,1.0628820000000003
380,381.0,4.0,1.0628820000000003
381,382.0,4.0,1.0628820000000003
382,383.0,4.0,1.0628820000000003
383,384.0,4.0,1.0628820000000003
384,385.0,4.0,1.0628820000000003
385,386.0,4.0,0.9565938000000003
386,387.0,4.0,0.9565938000000003
387,388.0,4.0,0.9565938000000003
388,389.0,4.0,0.8609344200000003
389,390.0,4.0,0.8609344200000003
390,391.0,4.0,0.8609344200000003
391,392.0,4.0,0.7748409780000003
392,393.0,4.0,0.7748409780000003
393,394.0,4.0,0.7748409780000003
394,395.0,4.0,0.7748409780000003
395,396.0,4.0,0.7748409780000003
396,397.0,4.0,0.7748409780000003
397,398.0,4.0,0.7748409780000003
398,399.0,4.0,0.7748409780000003
399,400.0,4.0,0.7748409780000003
400,401.0,4.0,0.6973568802000003
401,402.0,4.0,0.6973568802000003
402,403.0,4.0,0.6973568802000003
403,404.0,4.0,0.6973568802000003
404,405.0,4.0,0.6973568802000003
405,406.0,4.0,0.6973568802000003
406,407.0,4.0,0.6973568802000003
407,408.0,4.0,0.6973568802000003
408,409.0,4.0,0.6973568802000003
409,410.0,4.0,0.6973568802000003
410,411.0,4.0,0.6973568802000003
411,412.0,4.0,0.6973568802000003
412,413.0,4.0,0.6973568802000003
413,414.0,4.0,0.6973568802000003
414,415.0,4.0,0.6973568802000003
415,416.0,4.0,0.6973568802000003
416,417.0,4.0,0.6276211921800003
417,418.0,4.0,0.6276211921800003
418,419.0,4.0,0.6276211921800003
419,420.0,4.0,0.6276211921800003
420,421.0,4.0,0.6276211921800003
421,422.0,4.0,0.6276211921800003
422,423.0,4.0,0.6276211921800003
423,424.0,4.0,0.6276211921800003
424,425.0,4.0,0.6276211921800003
425,426.0,4.0,0.6276211921800003
426,427.0,4.0,0.6276211921800003
427,428.0,4.0,0.5648590729620003
428,429.0,4.0,0.5648590729620003
429,430.0,4.0,0.5648590729620003
430,431.0,4.0,0.5083731656658003
431,432.0,4.0,0.5083731656658003
